NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"Kent County, Maryland",1767,287,11,1465,22,24,29,315.0
"Montgomery County, Maryland",161415,19939,1245,71212,6787,24,31,117.0
"Bethel Census Area, Alaska",1778,24,7,4715,37,2,50,8639.0
"North Slope Borough, Alaska",1279,6,0,971,26,2,185,704.0
"Sitka City and Borough, Alaska",832,96,17,539,261,2,220,566.0
"Fairbanks North Star Borough, Alaska",12887,1314,46,6068,7192,2,90,327.0
"Ketchikan Gateway Borough, Alaska",1631,171,0,1193,142,2,130,1549.0
"Matanuska-Susitna Borough, Alaska",14421,1721,75,9826,2768,2,170,307.0
"Nome Census Area, Alaska",1133,2,5,2163,45,2,180,3671.0
"Dillingham Census Area, Alaska",447,18,3,1063,17,2,70,427.0
"Yakutat City and Borough, Alaska",47,4,2,78,0,2,282,193.0
"Lake and Peninsula Borough, Alaska",87,10,0,188,4,2,164,37.0
"Southeast Fairbanks Census Area, Alaska",1059,130,0,727,185,2,240,70.0
"Anchorage Municipality, Alaska",36559,3403,459,24367,11504,2,20,194.0
"Aleutians East Borough, Alaska",142,5,0,199,3,2,13,6125.0
"Valdez-Cordova Census Area, Alaska",1297,260,0,441,13,2,261,170.0
"Kenai Peninsula Borough, Alaska",6392,621,229,5316,382,2,122,453.0
"Skagway Municipality, Alaska",91,23,0,55,4,2,230,1991.0
"Prince of Wales-Hyder Census Area, Alaska",476,16,21,805,3,2,198,5.0
"Petersburg Borough, Alaska",388,35,0,239,9,2,195,330.0
"Kusilvak Census Area, Alaska",490,11,17,2884,2,2,158,53.0
"Maricopa County, Arizona",577205,88848,5996,384780,16959,4,13,334.0
"Graham County, Arizona",5641,800,30,4770,151,4,9,90750.0
"Santa Cruz County, Arizona",4365,1115,754,7862,96,4,23,498.0
"La Paz County, Arizona",980,184,21,1818,24,4,12,580.0
"Mohave County, Arizona",13693,2493,195,20848,308,4,15,709.0
"Coconino County, Arizona",18259,5076,143,11252,470,4,5,2838.0
"Yavapai County, Arizona",17604,4526,247,15867,777,4,25,2902.0
"Greenlee County, Arizona",1826,101,0,1012,42,4,11,3690.0
"Pinal County, Arizona",55971,6609,450,39310,1924,4,21,73.0
"Nevada County, Arkansas",600,49,0,1343,7,5,99,7887.0
"Cross County, Arkansas",1432,214,12,2355,148,5,37,45.0
"Dallas County, Arkansas",401,6,2,788,2,5,39,179.0
"Columbia County, Arkansas",2162,359,13,3293,10,5,27,87.0
"Saline County, Arkansas",16445,2008,107,10589,599,5,125,106.0
"Van Buren County, Arkansas",905,227,13,2342,19,5,141,1231.0
"Izard County, Arkansas",976,72,9,1396,90,5,65,185.0
"Independence County, Arkansas",3449,533,120,5137,8,5,63,111.0
"Logan County, Arkansas",1910,227,11,2966,141,5,83,468.0
"Grant County, Arkansas",1958,377,8,2014,256,5,53,128.0
"Franklin County, Arkansas",1663,290,172,2395,70,5,47,135.0
"Pike County, Arkansas",926,129,0,1362,98,5,109,139.0
"Jefferson County, Arkansas",5953,860,136,9270,277,5,69,136.0
"Montgomery County, Arkansas",462,54,8,1210,16,5,97,649.0
"Scott County, Arkansas",895,53,0,1616,35,5,127,82.0
"Sebastian County, Arkansas",12214,2228,161,17206,785,5,131,349.0
"Crawford County, Arkansas",6595,1318,854,8297,562,5,33,1842.0
"Chicot County, Arkansas",495,121,20,1974,12,5,17,881.0
"Johnson County, Arkansas",2390,325,41,4045,27,5,71,50.0
"Lee County, Arkansas",436,56,6,1337,0,5,77,371.0
"Marion County, Iowa",6118,577,2,2208,198,19,125,13.0
"Washington County, Iowa",2942,431,98,2095,80,19,183,183.0
"Wright County, Iowa",1921,167,0,1315,24,19,197,420.0
"Cass County, Iowa",1358,399,20,1419,26,19,29,84.0
"Cherokee County, Iowa",1674,375,9,703,6,19,35,31.0
"Crawford County, Iowa",2197,426,6,2194,20,19,47,74.0
"Des Moines County, Iowa",4799,634,30,4312,107,19,57,77.0
"Fayette County, Iowa",2362,519,23,2040,0,19,65,229.0
"Harrison County, Iowa",1949,304,13,1182,29,19,85,175.0
"Kossuth County, Iowa",1898,290,6,1300,56,19,109,113.0
"Mills County, Iowa",2249,222,0,1370,161,19,129,233.0
"Monona County, Iowa",853,239,4,848,32,19,133,65.0
"Muscatine County, Iowa",7047,605,139,4187,100,19,139,38.0
"Osceola County, Iowa",693,164,0,683,0,19,143,122.0
"Polk County, Iowa",78537,7475,440,45470,2022,19,153,39.0
"Webster County, Iowa",4836,562,52,3119,247,19,187,2966.0
"Story County, Iowa",14135,1159,35,4227,252,19,169,187.0
"Woodbury County, Iowa",14350,1510,82,14128,463,19,193,311.0
"Black Hawk County, Iowa",17806,1470,147,12466,315,19,13,544.0
"Grundy County, Iowa",1928,375,3,681,41,19,75,1342.0
"Jones County, Iowa",2777,433,15,1596,31,19,105,34.0
"Mitchell County, Iowa",1142,362,19,1075,24,19,131,14.0
"Montgomery County, Iowa",1158,129,3,1200,9,19,137,137.0
"Sac County, Iowa",1060,362,26,994,7,19,161,46.0
"Plymouth County, Iowa",3855,615,0,2033,209,19,149,20.0
"Buchanan County, Iowa",3839,512,0,1684,63,19,19,281.0
"Clinton County, Iowa",7056,568,25,4547,133,19,45,313.0
"Decatur County, Iowa",875,214,7,813,2,19,53,127.0
"Jefferson County, Iowa",1340,556,58,1390,129,19,101,152.0
"Allamakee County, Iowa",1505,285,27,1319,10,19,5,42.0
"Linn County, Iowa",35652,3594,278,17908,607,19,113,368.0
"Dallas County, Iowa",19027,2162,45,5047,231,19,49,1201.0
"O'Brien County, Iowa",1889,327,15,1246,64,19,141,683.0
"Stanton County, Kansas",236,63,0,318,0,20,187,181.0
"Meade County, Kansas",576,79,0,392,7,20,119,68.0
"Montgomery County, Kansas",3538,357,1,3752,113,20,125,116.0
"Pratt County, Kansas",1626,170,43,829,53,20,151,707.0
"Rawlins County, Kansas",235,63,0,181,29,20,153,73.0
"Anderson County, Kansas",1187,294,0,794,94,20,3,33.0
"Ellsworth County, Kansas",714,132,2,396,66,20,53,183.0
"Geary County, Kansas",3218,320,38,2326,6250,20,61,54.0
"Ford County, Kansas",6277,637,12,3626,145,20,57,493.0
"Russell County, Kansas",977,276,0,486,0,20,167,695.0
"Marshall County, Kansas",1427,351,7,702,68,20,117,60.0
"Allen County, Kansas",1641,195,28,1120,41,20,1,97.0
"Cheyenne County, Kansas",401,58,0,178,6,20,23,165.0
"Cowley County, Kansas",4564,671,14,3572,196,20,35,49.0
"Elk County, Kansas",185,18,0,286,48,20,49,624.0
"Franklin County, Kansas",4053,717,10,1994,177,20,59,37.0
"Hodgeman County, Kansas",260,43,0,147,0,20,83,448.0
"Jewell County, Kansas",260,97,0,204,10,20,89,18.0
"Rice County, Kansas",1579,184,7,703,24,20,159,41.0
"Stafford County, Kansas",549,65,0,371,0,20,185,61.0
"Osage County, Kansas",1843,373,5,1387,209,20,139,56.0
"Coffey County, Kansas",1147,148,4,540,48,20,31,256.0
"Crawford County, Kansas",4711,637,30,3635,382,20,37,69.0
"Greenwood County, Kansas",752,107,0,378,86,20,73,405.0
"Carroll County, Maryland",28928,2473,42,7724,1180,24,13,71.0
"Queen Anne's County, Maryland",6930,1304,6,2948,376,24,35,536.0
"St. Mary's County, Maryland",16940,1862,72,6680,4385,24,37,187.0
"Charles County, Maryland",24802,2632,253,10479,3985,24,17,1484.0
"Dorchester County, Maryland",2782,122,31,4276,73,24,19,1383.0
"Washington County, Maryland",17067,2289,235,14392,609,24,43,268.0
"Wicomico County, Maryland",10065,2167,66,13098,195,24,45,1706.0
"Cecil County, Maryland",14675,1466,313,8535,442,24,15,936.0
"Caroline County, Maryland",3338,632,4,4600,103,24,11,409.0
"Suffolk County, Massachusetts",69158,9780,494,77016,760,25,25,177.0
"Dukes County, Massachusetts",1840,691,0,1072,0,25,7,1889.0
"Middlesex County, Massachusetts",248750,26562,1318,81245,2850,25,17,93.0
"Bristol County, Massachusetts",71050,7955,188,52250,1123,25,5,4662.0
"Hampden County, Massachusetts",52124,5104,423,57366,1160,25,13,1757.0
"Essex County, Massachusetts",106286,13697,968,68963,928,25,9,1650.0
"Franklin County, Massachusetts",8189,887,52,4972,157,25,11,2504.0
"Worcester County, Massachusetts",120954,12092,799,63802,1906,25,27,117.0
"Hampshire County, Massachusetts",20936,2303,65,7417,406,25,15,2106.0
"Chippewa County, Michigan",3769,399,20,3634,159,26,33,615.0
"Monroe County, Michigan",23795,1765,99,9711,265,26,115,219.0
"Oakland County, Michigan",204831,21849,750,57405,1666,26,125,783.0
"Hillsdale County, Michigan",5592,555,8,4565,100,26,59,7218.0
"Muskegon County, Michigan",23556,1509,228,18474,513,26,121,654.0
"Leelanau County, Michigan",2034,545,20,1128,10,26,89,960.0
"Lapeer County, Michigan",10754,1382,64,7041,186,26,87,175.0
"Sanilac County, Michigan",4550,461,33,3797,70,26,151,1191.0
"Keweenaw County, Michigan",115,25,0,184,0,26,83,1101.0
"Ontonagon County, Michigan",360,51,2,332,13,26,131,5.0
"Ottawa County, Michigan",56624,6301,176,17256,726,26,139,71.0
"Alcona County, Michigan",645,95,3,703,32,26,1,1718.0
"Ionia County, Michigan",10563,390,62,5848,143,26,67,21.0
"Kalkaska County, Michigan",1711,171,8,1932,36,26,79,453.0
"Berrien County, Michigan",18696,1874,209,15422,296,26,21,308.0
"Ogemaw County, Michigan",1564,156,2,2334,90,26,129,1738.0
"Wexford County, Michigan",4165,602,155,3654,127,26,165,256.0
"Crawford County, Michigan",1279,143,17,1205,37,26,39,346.0
"Dickinson County, Michigan",3240,315,5,1860,13,26,43,110.0
"Huron County, Michigan",3371,460,27,2756,45,26,63,213.0
"Ingham County, Michigan",38426,4315,292,24679,678,26,65,317.0
"Mason County, Michigan",3028,543,7,3178,64,26,105,1919.0
"Menominee County, Michigan",2657,233,4,1770,134,26,109,233.0
"Missaukee County, Michigan",1657,240,5,1729,46,26,113,187.0
"St. Joseph County, Michigan",8143,925,20,6846,181,26,149,283.0
"Van Buren County, Michigan",9771,924,203,8648,232,26,159,997.0
"Arenac County, Michigan",1423,63,11,1548,44,26,11,866.0
"Barry County, Michigan",9873,836,27,4024,138,26,15,74.0
"Iron County, Michigan",789,111,0,931,31,26,71,350.0
"Benzie County, Michigan",1813,314,4,1608,23,26,19,126.0
"Schoolcraft County, Michigan",722,91,17,741,52,26,153,89.0
"Wayne County, Michigan",193309,17468,2533,236707,2287,26,163,91.0
"Grand Traverse County, Michigan",12050,1501,91,6030,707,26,55,12238.0
"Mackinac County, Michigan",829,80,22,766,34,26,97,1008.0
"Genesee County, Michigan",47174,4158,543,48632,703,26,49,152.0
"Labette County, Kansas",2346,235,2,2222,89,20,99,2624.0
"Sedgwick County, Kansas",77538,9095,1387,49010,4615,20,173,481.0
"Republic County, Kansas",558,153,0,326,56,20,157,8250.0
"Graham County, Kansas",300,107,3,200,19,20,65,60.0
"Douglas County, Kansas",16789,2755,0,5895,844,20,45,27.0
"Sheridan County, Kansas",248,64,0,253,7,20,179,1040.0
"Gray County, Kansas",969,232,0,530,0,20,69,67.0
"Todd County, South Dakota",354,23,36,3548,3,46,121,185.0
"Oglala Lakota County, South Dakota",256,56,0,4233,16,46,102,546.0
"Klickitat County, Washington",2797,157,36,2056,6,53,39,1031.0
"Grays Harbor County, Washington",6792,662,128,8077,363,53,27,138.0
"Wahkiakum County, Washington",370,29,0,370,0,53,69,596.0
"Grant County, Washington",8961,1226,40,19207,271,53,25,76.0
"Snohomish County, Washington",118290,17046,581,55963,4854,53,61,917.0
"Summers County, West Virginia",931,85,0,1393,0,54,89,6390.0
"Greenbrier County, West Virginia",2853,352,26,4075,111,54,25,17.0
"Mineral County, West Virginia",3342,209,0,2401,134,54,57,77.0
"Lewis County, West Virginia",1686,166,0,1880,86,54,41,130.0
"Pocahontas County, West Virginia",779,30,20,845,0,54,75,88.0
"Randolph County, West Virginia",2616,267,104,2796,82,54,83,23.0
"Wirt County, West Virginia",541,7,0,731,7,54,105,246.0
"Clay County, West Virginia",686,81,24,1685,11,54,15,9.0
"Monongalia County, West Virginia",13684,960,126,5472,286,54,61,0.0
"Wetzel County, West Virginia",1494,88,56,1856,37,54,103,504.0
"Kanawha County, West Virginia",19646,1743,210,18594,856,54,39,62.0
"Preston County, West Virginia",3775,233,0,3083,8,54,77,841.0
"Ritchie County, West Virginia",829,128,8,1170,11,54,85,164.0
"Lincoln County, West Virginia",2019,22,15,2773,6,54,43,121.0
"Braxton County, West Virginia",1323,225,0,1563,54,54,7,155.0
"Boone County, West Virginia",2070,26,19,2982,14,54,5,11.0
"Wyoming County, West Virginia",1814,44,9,2805,2,54,109,123.0
"Dunn County, Wisconsin",6146,741,18,3184,213,55,33,230.0
"Grant County, Wisconsin",7949,967,216,3129,60,55,43,537.0
"Sheboygan County, Wisconsin",20385,1361,27,6802,236,55,117,922.0
"Menominee County, Wisconsin",468,82,5,714,0,55,78,656.0
"Buffalo County, Wisconsin",1876,245,7,791,19,55,11,376.0
"La Crosse County, Wisconsin",18692,1525,45,6399,408,55,63,103.0
"Marathon County, Wisconsin",21597,1969,176,9625,278,55,73,850.0
"Trempealeau County, Wisconsin",4976,216,65,2193,66,55,121,1891.0
"Dodge County, Wisconsin",13460,1244,59,5361,116,55,27,664.0
"Vilas County, Wisconsin",1491,322,17,1968,64,55,125,337.0
"Manitowoc County, Wisconsin",11971,907,101,5070,160,55,71,204.0
"Burnett County, Wisconsin",1211,140,18,1490,58,55,13,462.0
"Door County, Wisconsin",3183,374,233,1202,97,55,29,155.0
"Fond du Lac County, Wisconsin",16631,1168,103,6270,142,55,39,76.0
"Pepin County, Wisconsin",933,149,8,406,10,55,91,629.0
"Richland County, Wisconsin",2180,266,28,1307,32,55,103,161.0
"Waushara County, Wisconsin",2610,227,67,1692,17,55,137,440.0
"Lafayette County, Wisconsin",2353,350,128,1271,26,55,65,383.0
"Pierce County, Wisconsin",7176,549,25,1814,137,55,93,405.0
"Calumet County, Wisconsin",9763,828,21,2476,131,55,15,390.0
"Kenosha County, Wisconsin",24687,2364,825,14607,1059,55,59,196.0
"Johnson County, Wyoming",1046,234,0,465,0,56,19,1280.0
"Wallace County, Kansas",199,87,0,128,6,20,199,280.0
"Chase County, Kansas",356,65,0,199,5,20,17,0.0
"Stevens County, Kansas",800,215,0,493,25,20,189,45.0
"Smith County, Kansas",287,140,2,230,30,20,183,254.0
"Grant County, Kansas",988,129,0,1148,123,20,67,62.0
"Antrim County, Michigan",2059,443,51,2034,32,26,9,192.0
"Houghton County, Michigan",4711,434,34,3137,142,26,61,202.0
"Livingston County, Michigan",33644,3413,138,8092,397,26,93,340.0
"Iosco County, Michigan",1750,226,10,2435,28,26,69,605.0
"Lake County, Michigan",918,71,7,1152,14,26,85,243.0
"Manistee County, Michigan",2571,312,13,1830,58,26,101,142.0
"Jackson County, Kansas",2013,317,21,1089,46,20,85,216.0
"Kingman County, Kansas",1187,200,2,330,30,20,95,188.0
"Logan County, Kansas",365,90,4,262,17,20,109,78.0
"Nemaha County, Kansas",1842,450,8,568,29,20,131,14.0
"Pottawatomie County, Kansas",5005,644,42,1782,611,20,149,106.0
"Wyandotte County, Kansas",15355,1688,278,27674,543,20,209,203.0
"Cherokee County, Kansas",2766,147,15,1940,31,20,21,4123.0
"Butler County, Kansas",11211,1321,88,4350,584,20,15,507.0
"Clay County, Kansas",1424,213,0,452,122,20,27,1253.0
"Lincoln County, Kansas",365,111,0,244,15,20,105,68.0
"Saline County, Kansas",7608,884,235,4347,764,20,169,19.0
"Sumner County, Kansas",3652,573,9,1771,133,20,191,438.0
"Trego County, Kansas",287,64,0,116,9,20,195,203.0
"Wabaunsee County, Kansas",1113,88,0,472,193,20,197,41.0
"Wilson County, Kansas",1251,129,10,838,20,20,205,52.0
"Mitchell County, Kansas",973,233,29,523,4,20,123,47.0
"Osborne County, Kansas",465,107,2,235,2,20,141,20.0
"Atchison County, Kansas",2619,174,0,1267,171,20,5,10.0
"Finney County, Kansas",6082,1182,58,4322,102,20,55,64.0
"Hamilton County, Kansas",322,75,0,246,5,20,75,1005.0
"Leavenworth County, Kansas",11107,1327,110,4870,4975,20,103,137.0
"Washington County, Kansas",843,156,1,251,20,20,201,487.0
"Wichita County, Kansas",223,90,0,204,26,20,203,39.0
"Morton County, Kansas",366,77,0,159,7,20,129,0.0
"Norton County, Kansas",556,163,1,310,0,20,137,186.0
"Barton County, Kansas",3267,602,53,2686,79,20,9,70.0
"Cloud County, Kansas",1131,119,15,855,66,20,29,498.0
"Edwards County, Kansas",337,122,9,274,0,20,47,87.0
"Lane County, Kansas",223,114,5,77,0,20,101,15.0
"Rush County, Kansas",424,118,0,147,16,20,165,33.0
"Marion County, Kansas",1512,292,21,917,30,20,115,19.0
"Neosho County, Kansas",2010,408,15,1481,94,20,133,128.0
"Ottawa County, Kansas",913,147,0,329,29,20,143,459.0
"Riley County, Kansas",7864,1344,10,3470,3353,20,161,34.0
"Barber County, Kansas",475,372,20,304,2,20,7,281.0
"Dickinson County, Kansas",2146,553,19,1883,446,20,41,55.0
"Jefferson County, Kansas",3341,471,17,1081,22,20,87,194.0
"Greenup County, Kentucky",4331,438,167,3388,89,21,89,90.0
"Fleming County, Kentucky",1284,85,16,1941,102,21,69,313.0
"Carter County, Kentucky",2877,100,38,3621,50,21,43,467.0
"Grant County, Kentucky",3524,254,81,3338,10,21,81,330.0
"Jefferson County, Kentucky",95758,11857,1474,73073,2344,21,111,369.0
"Logan County, Kentucky",3226,379,167,2794,151,21,141,5148.0
"Mason County, Kentucky",1947,159,26,1753,120,21,161,365.0
"Pendleton County, Kentucky",1854,275,185,1478,51,21,191,333.0
"Robertson County, Kentucky",95,60,10,323,0,21,201,12.0
"Spencer County, Kentucky",3387,271,27,1060,91,21,215,45.0
"Bath County, Kentucky",1255,153,2,1886,12,21,11,27.0
"Ballard County, Kentucky",671,157,11,976,24,21,7,224.0
"Boyle County, Kentucky",3311,811,59,2752,143,21,21,130.0
"Green County, Kentucky",951,268,5,1198,37,21,87,43.0
"Harlan County, Kentucky",1971,205,13,4234,77,21,95,129.0
"Martin County, Kentucky",1020,78,19,1099,0,21,159,219.0
"Lincoln County, Kentucky",2423,307,94,2831,32,21,137,241.0
"Monroe County, Kentucky",693,132,40,1462,35,21,171,552.0
"Ohio County, Kentucky",2576,244,104,3579,103,21,183,332.0
"Union County, Kentucky",1359,184,37,1454,41,21,225,64.0
"Webster County, Kentucky",1552,185,9,1497,10,21,233,92.0
"Jim Wells County, Texas",5517,714,0,5424,0,48,249,102.0
"Dallam County, Texas",772,261,2,640,0,48,111,904.0
"Montmorency County, Michigan",531,86,8,815,12,26,119,832.0
"Presque Isle County, Michigan",1078,167,48,922,76,26,141,95.0
"Gladwin County, Michigan",2080,214,28,2430,17,26,51,166.0
"Kalamazoo County, Michigan",38375,3322,184,20143,786,26,77,715.0
"Mecosta County, Michigan",4497,640,37,4211,119,26,107,1984.0
"Marquette County, Michigan",8820,783,56,4224,231,26,103,437.0
"Newaygo County, Michigan",6014,665,43,5201,44,26,123,227.0
"Osceola County, Michigan",2607,177,45,2472,40,26,133,736.0
"Otsego County, Michigan",3024,447,13,2106,141,26,137,568.0
"Calhoun County, Michigan",18608,1278,111,13318,433,26,25,187.0
"Cheboygan County, Michigan",1953,338,23,2249,71,26,31,1025.0
"Luce County, Michigan",570,23,0,642,2,26,95,137.0
"Kent County, Michigan",103676,9614,664,57508,1546,26,81,13.0
"Saginaw County, Michigan",22579,2173,166,20355,362,26,145,5424.0
"Shiawassee County, Michigan",9471,743,29,5462,418,26,155,1011.0
"Bay County, Michigan",12887,916,88,9421,384,26,17,299.0
"Charlevoix County, Michigan",2861,342,2,2170,25,26,29,692.0
"Delta County, Michigan",4091,363,113,3566,174,26,41,206.0
"Emmet County, Michigan",3591,883,8,2498,125,26,47,304.0
"Koochiching County, Minnesota",1190,50,13,1229,9,27,71,390.0
"Morrison County, Minnesota",4621,488,49,3204,114,27,97,139.0
"Pennington County, Minnesota",2306,190,8,1204,1,27,113,251.0
"Steele County, Minnesota",6740,483,71,3255,98,27,147,70.0
"Wilkin County, Minnesota",953,192,0,467,8,27,167,144.0
"Aitkin County, Minnesota",1356,179,7,1387,37,27,1,40.0
"Faribault County, Minnesota",1801,291,27,1223,38,27,43,72.0
"Murray County, Minnesota",1165,166,0,669,5,27,101,87.0
"Kandiyohi County, Minnesota",5222,702,51,4698,86,27,67,21.0
"Lake County, Minnesota",1226,155,2,679,0,27,75,681.0
"Rock County, Minnesota",1522,278,0,637,107,27,133,87.0
"Roseau County, Minnesota",2942,353,43,952,37,27,135,88.0
"Traverse County, Minnesota",384,81,6,218,8,27,155,123.0
"Becker County, Minnesota",3953,1021,16,3656,204,27,5,18.0
"Hennepin County, Minnesota",180706,21772,813,92452,1544,27,53,594.0
"Brown County, Minnesota",4201,463,0,1468,42,27,15,9570.0
"Chippewa County, Minnesota",1406,224,19,1130,54,27,23,154.0
