NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"Wood County, Texas",12562,2914,1425,2702,401,48,499,6664.0
"Aransas County, Texas",5054,2184,726,1118,417,48,7,4778.0
"Cochran County, Texas",715,167,45,112,20,48,79,3981.0
"Coke County, Texas",1059,113,73,91,30,48,81,575.0
"Coryell County, Texas",16371,2514,1788,2721,7899,48,99,349.0
"Hemphill County, Texas",1143,203,48,100,30,48,211,5393.0
"Moore County, Texas",7927,1110,71,661,42,48,341,592.0
"Potter County, Texas",34560,4978,2476,5965,601,48,375,2767.0
"San Augustine County, Texas",1940,550,323,634,33,48,405,19892.0
"Shackelford County, Texas",955,181,112,240,53,48,417,985.0
"Starr County, Texas",9707,1957,1764,5070,60,48,427,391.0
"Upton County, Texas",1452,61,54,201,10,48,461,17556.0
"Brown County, Texas",12176,2044,895,2278,538,48,49,304.0
"Hall County, Texas",599,226,58,118,26,48,191,4682.0
"Franklin County, Texas",2988,861,282,398,130,48,159,679.0
"Frio County, Texas",4033,900,425,919,155,48,163,1154.0
"Lampasas County, Texas",5903,1242,462,749,2413,48,281,2771.0
"Orleans County, Vermont",8185,1855,1019,4658,229,50,19,2276.0
"Grand Isle County, Vermont",2934,437,123,780,39,50,13,843.0
"Chittenden County, Vermont",76258,12318,3327,14944,1616,50,7,211.0
"Lamoille County, Vermont",9073,2021,610,3608,298,50,15,4150.0
"Franklin County, Vermont",18800,2439,1354,7275,651,50,11,1100.0
"Caledonia County, Vermont",9572,2261,1274,4765,235,50,5,1749.0
"Windham County, Vermont",13149,3422,1529,6925,184,50,25,1274.0
"Bennington County, Vermont",11433,2527,1601,5319,177,50,3,2049.0
"Addison County, Vermont",14377,2906,669,4421,285,50,1,1461.0
"Essex County, Vermont",1761,427,276,1022,50,50,9,1532.0
"Eddy County, New Mexico",20053,2503,1484,6775,306,35,15,225.0
"Mora County, New Mexico",945,461,429,1160,137,35,33,4114.0
"San Juan County, New Mexico",34997,4339,3160,20783,721,35,45,174.0
"Benton County, Mississippi",2349,553,380,793,40,28,9,13987.0
"Franklin County, Mississippi",2341,450,319,907,10,28,37,1063.0
"Coahoma County, Mississippi",5765,983,1258,3222,72,28,27,688.0
"Jasper County, Mississippi",5016,941,952,1661,351,28,61,2793.0
"Jones County, Mississippi",22668,3707,2933,6273,657,28,67,1888.0
"Walthall County, Mississippi",4029,963,803,1301,51,28,147,6821.0
"Monroe County, Mississippi",12134,1607,1962,2625,363,28,95,2003.0
"Pontotoc County, Mississippi",9898,2024,1381,2238,412,28,115,3340.0
"Holmes County, Mississippi",3957,1243,972,2674,52,28,51,4086.0
"Amite County, Mississippi",3534,620,776,1081,113,28,5,2624.0
"Madison County, Mississippi",44752,9671,2081,4092,987,28,89,1450.0
"Calhoun County, Mississippi",3861,1136,1004,1523,178,28,13,5940.0
"Marion County, Mississippi",6141,1729,1268,2795,94,28,91,1556.0
"Tishomingo County, Mississippi",5992,919,988,1556,193,28,141,3300.0
"Wayne County, Mississippi",6832,998,922,2235,40,28,153,2415.0
"Greene County, Mississippi",2786,568,277,718,55,28,41,1655.0
"Marshall County, Mississippi",10733,2295,1512,3225,201,28,93,1404.0
"Quitman County, Mississippi",1571,206,505,1093,18,28,119,4178.0
"Pearl River County, Mississippi",16372,3523,2164,4094,1037,28,109,1141.0
"Leake County, Mississippi",6403,1318,1040,1754,270,28,79,6561.0
"Neshoba County, Mississippi",8331,1413,1466,2844,333,28,99,2744.0
"Rankin County, Mississippi",60203,10386,3257,6534,2425,28,121,3137.0
"Washington County, Mississippi",10964,2530,2561,6445,513,28,151,11821.0
"Lawrence County, Mississippi",3781,716,651,1185,121,28,77,6366.0
"Perry County, Mississippi",3187,836,691,1262,173,28,111,1327.0
"Chickasaw County, Mississippi",5038,1509,930,1716,51,28,17,1519.0
"Carroll County, Mississippi",2996,796,316,1055,128,28,15,1685.0
"George County, Mississippi",6889,1095,818,1449,335,28,39,712.0
"Grenada County, Mississippi",6235,1390,1085,1961,327,28,43,3650.0
"Jefferson County, Mississippi",1411,542,545,977,59,28,63,2122.0
"Newton County, Mississippi",6769,1395,963,1531,450,28,101,847.0
"Prentiss County, Mississippi",8273,1321,1388,2132,79,28,117,1996.0
"Sharkey County, Mississippi",1002,236,310,450,26,28,125,2768.0
"Choctaw County, Mississippi",2236,549,561,913,90,28,19,653.0
"Hancock County, Mississippi",14658,2919,1894,3502,1371,28,45,638.0
"Itawamba County, Mississippi",8195,1388,1600,1592,193,28,57,5414.0
"Issaquena County, Mississippi",215,44,111,279,0,28,55,2066.0
"Jackson County, Mississippi",48054,6947,4306,8880,4321,28,59,109.0
"Leflore County, Mississippi",6446,1611,1540,4412,237,28,83,17164.0
"Tunica County, Mississippi",3067,363,275,909,80,28,143,3669.0
"Claiborne County, Mississippi",2183,508,371,976,122,28,21,1372.0
"Harrison County, Mississippi",58257,10833,6488,13837,12489,28,47,1186.0
"Lauderdale County, Mississippi",23705,4622,3107,5330,2029,28,75,26497.0
"Lincoln County, Mississippi",10741,2162,1227,2313,279,28,85,7063.0
"Simpson County, Mississippi",7718,1727,1260,2381,177,28,127,4441.0
"Winston County, Mississippi",4698,1224,869,1766,174,28,159,3465.0
"Attala County, Mississippi",4788,1114,1226,2123,108,28,7,2189.0
"Lamar County, Mississippi",21882,3699,1386,3223,1750,28,73,1792.0
"Lee County, Mississippi",31620,4033,2953,5369,864,28,81,7141.0
"Tallahatchie County, Mississippi",3132,859,810,1386,144,28,135,8358.0
"Smith County, Mississippi",4937,976,580,1231,108,28,129,1406.0
"Warren County, Mississippi",15456,3224,2094,3896,559,28,149,1969.0
"Clarke County, Mississippi",5523,745,652,1218,210,28,23,4775.0
"Montgomery County, Mississippi",2906,519,547,1385,111,28,97,1210.0
"Oktibbeha County, Mississippi",21669,5254,1030,2927,652,28,105,884.0
"Washington County, Vermont",22453,3592,1768,7822,806,50,23,4013.0
"Millard County, Utah",4181,950,229,541,103,49,27,1658.0
"Tooele County, Utah",28777,2964,1063,2851,656,49,45,1116.0
"Washington County, Utah",46554,15161,2908,7448,1608,49,53,3581.0
"Kane County, Utah",2119,769,129,314,34,49,25,15198.0
"Summit County, Utah",17512,5314,313,606,307,49,43,875.0
"Grand County, Utah",2720,1214,288,417,38,49,19,2071.0
"Piute County, Utah",285,148,80,117,14,49,31,1363.0
"Rich County, Utah",714,225,43,96,15,49,33,298.0
"Wasatch County, Utah",12294,3121,413,528,174,49,51,185.0
"Beaver County, Utah",2201,371,97,178,48,49,1,1848.0
"Box Elder County, Utah",20712,3739,668,2136,605,49,3,542.0
"Iron County, Utah",16536,4665,944,3332,905,49,21,2980.0
"Sanpete County, Utah",9443,2149,624,1312,296,49,39,4583.0
"Sevier County, Utah",6622,1415,383,1355,152,49,41,2070.0
"Weber County, Utah",101089,16541,4970,12031,4106,49,57,1756.0
"San Juan County, Utah",3453,634,358,1423,104,49,37,17041.0
"Salt Lake County, Utah",480343,84614,15166,39875,7293,49,35,2512.0
"Daggett County, Utah",190,81,9,0,0,49,9,88951.0
"Wayne County, Utah",732,375,38,129,5,49,55,12.0
"Carbon County, Utah",7101,1166,541,1334,227,49,7,278.0
"Morgan County, Utah",4452,839,102,175,83,49,29,1536.0
"Cache County, Utah",50729,11455,1029,4499,1184,49,5,511.0
"Juab County, Utah",3886,782,94,358,50,49,23,6494.0
"James City County, Virginia",26786,4862,830,1883,4787,51,95,893.0
"Russell County, Virginia",8030,1833,2733,2857,168,51,167,3802.0
"Smyth County, Virginia",9665,1842,1885,2886,258,51,173,2359.0
"Charlottesville city, Virginia",21702,6609,894,2138,567,51,540,2790.0
"Campbell County, Virginia",21131,3847,1721,3192,423,51,31,3504.0
"Henrico County, Virginia",140235,24832,6120,13611,3952,51,87,4189.0
"King George County, Virginia",11228,1394,547,976,1841,51,99,20421.0
"Lancaster County, Virginia",2880,1297,221,396,132,51,103,1284.0
"Lee County, Virginia",5196,1345,1602,3203,159,51,105,926.0
"Mathews County, Virginia",2671,721,57,369,109,51,115,2465.0
"Middlesex County, Virginia",2958,1052,252,688,143,51,119,987.0
"Prince George County, Virginia",11367,1913,652,1459,3954,51,149,862.0
"Richmond County, Virginia",2481,384,320,371,24,51,159,1961.0
"Scott County, Virginia",6652,1284,1335,1923,141,51,169,484.0
"Spotsylvania County, Virginia",53846,10035,2406,4374,7120,51,177,1814.0
"Appomattox County, Virginia",5470,1095,448,938,289,51,11,8761.0
"Franklin County, Virginia",19698,4185,2394,2765,572,51,67,1167.0
"King and Queen County, Virginia",2806,359,91,406,50,51,97,4236.0
"Montgomery County, Virginia",46581,11207,2566,4055,1200,51,121,338.0
"New Kent County, Virginia",9528,1793,328,642,439,51,127,5220.0
"Cumberland County, Virginia",3031,919,242,872,121,51,49,1032.0
"Dickenson County, Virginia",3994,848,1697,1901,148,51,51,956.0
"Halifax County, Virginia",10732,2236,1076,2271,408,51,83,1177.0
"Loudoun County, Virginia",192151,27675,2020,5086,8555,51,107,2909.0
"Prince William County, Virginia",188596,31710,4524,10034,26088,51,153,17305.0
"Southampton County, Virginia",5994,765,565,1178,629,51,175,39750.0
"Highland County, Virginia",609,197,90,79,7,51,91,984.0
"Caroline County, Virginia",11106,1760,688,1233,751,51,33,181.0
"Gloucester County, Virginia",14756,2211,1004,1672,2730,51,73,1715.0
"Patrick County, Virginia",5332,1347,782,1274,183,51,141,2113.0
"Powhatan County, Virginia",11992,1999,390,611,535,51,145,1673.0
"Shenandoah County, Virginia",16157,2941,1390,2186,255,51,171,1206.0
"Fauquier County, Virginia",29977,5122,715,1555,1223,51,61,3074.0
"Staunton city, Virginia",8984,1512,585,1119,302,51,790,4378.0
"Fluvanna County, Virginia",10465,1818,333,724,562,51,65,2084.0
"Webster County, Mississippi",3437,336,409,838,82,28,155,1446.0
"Alcorn County, Mississippi",11882,1903,1785,2729,215,28,3,972.0
"Clay County, Mississippi",5724,1149,796,1747,180,28,25,4398.0
"Covington County, Mississippi",5549,1057,789,1544,154,28,31,2135.0
"Humphreys County, Mississippi",1610,464,414,1391,24,28,53,2392.0
"Dauphin County, Pennsylvania",114400,13971,5492,24698,2933,42,43,1244.0
"Franklin County, Pennsylvania",59840,8837,3566,10363,1975,42,55,12213.0
"Union County, Pennsylvania",15686,2373,958,2605,182,42,119,9666.0
"Wayne County, Pennsylvania",16638,3542,1654,4712,362,42,127,2689.0
"Bedford County, Pennsylvania",16913,3265,1792,4425,353,42,9,2250.0
"Monroe County, Pennsylvania",67035,11218,5646,17129,1128,42,89,2603.0
"Huntingdon County, Pennsylvania",15547,2705,1366,4299,341,42,61,9028.0
"Washington County, Pennsylvania",84110,14561,5790,17951,1245,42,125,1477.0
"Philadelphia County, Pennsylvania",537856,111077,48754,257881,6254,42,101,7135.0
"York County, Pennsylvania",188947,24717,9306,34867,3650,42,133,112959.0
"Indiana County, Pennsylvania",33974,5561,2130,8643,597,42,63,18844.0
"Cumberland County, Pennsylvania",108968,13756,4520,12725,4477,42,41,4118.0
"Allegheny County, Pennsylvania",530536,97609,26595,96035,5868,42,3,9873.0
"Westmoreland County, Pennsylvania",146416,22921,9178,29553,1888,42,129,41230.0
"Forest County, Pennsylvania",813,215,169,374,33,42,53,10952.0
"Blair County, Pennsylvania",45155,7197,4441,14789,1151,42,13,118.0
"Lawrence County, Pennsylvania",31738,5265,2949,9855,491,42,73,4803.0
"Bradford County, Pennsylvania",22013,3839,1759,5307,745,42,15,3434.0
"Cambria County, Pennsylvania",47765,7879,4791,15232,1115,42,21,3200.0
"Chester County, Pennsylvania",234252,37434,6716,20671,2472,42,29,4763.0
"Berks County, Pennsylvania",167668,24804,8935,37856,2042,42,11,21098.0
"Mifflin County, Pennsylvania",15248,2281,1377,4711,291,42,87,19645.0
"Mercer County, Missouri",1164,229,104,103,35,29,129,3533.0
"Wright County, Missouri",4189,1232,1035,1910,244,29,229,398.0
"Clay County, Missouri",106624,16007,5689,8901,1638,29,47,2434.0
"Dent County, Missouri",4195,989,689,1245,242,29,65,15925.0
"Saline County, Missouri",8200,1563,943,1474,306,29,195,1892.0
"Worth County, Missouri",675,221,55,103,18,29,227,1687.0
"Grundy County, Missouri",2691,748,327,613,143,29,79,111.0
"Morgan County, Missouri",4363,1537,802,1407,125,29,141,1206.0
"Reynolds County, Missouri",1828,277,415,410,53,29,179,2750.0
"St. Louis County, Missouri",424106,72200,20667,39754,6359,29,189,659.0
"Stone County, Missouri",8832,3065,1182,1654,367,29,209,52281.0
"Barry County, Missouri",10693,2210,1455,2535,339,29,9,2463.0
"Boone County, Missouri",85678,14533,3708,6028,1553,29,19,3981.0
"Cole County, Missouri",31467,3104,1391,2536,958,29,51,10619.0
"Crawford County, Missouri",6576,1497,1366,1896,150,29,55,5100.0
"Iron County, Missouri",2731,592,699,1088,99,29,93,3260.0
"Livingston County, Missouri",4433,941,576,632,161,29,117,1044.0
"Moniteau County, Missouri",5363,866,440,296,112,29,135,1267.0
"Pemiscot County, Missouri",4070,948,938,2198,86,29,155,1451.0
"Pettis County, Missouri",13043,3041,1699,2932,665,29,159,1917.0
"Shannon County, Missouri",1638,475,475,759,80,29,203,4712.0
"Randolph County, Missouri",8153,1231,966,1847,293,29,175,1305.0
"Dunklin County, Missouri",7311,1494,1449,3306,73,29,69,1882.0
"Franklin County, Missouri",42039,5573,3104,4869,785,29,71,3936.0
"Howard County, Missouri",3879,638,373,738,26,29,89,6845.0
"Jackson County, Missouri",272166,47366,18582,35508,5362,29,95,658.0
"Miller County, Missouri",8382,1502,650,1551,438,29,131,64824.0
"Putnam County, Missouri",1425,177,188,216,59,29,171,2289.0
"Taney County, Missouri",14831,4738,1843,3176,615,29,213,503.0
"Buchanan County, Missouri",31013,5704,2946,5955,1112,29,21,7379.0
"Caldwell County, Missouri",3055,585,340,379,142,29,25,7824.0
"Radford city, Virginia",7985,2269,648,1507,548,51,750,724.0
"Winchester city, Virginia",9234,1940,639,1569,473,51,840,1291.0
"Accomack County, Virginia",9502,1830,704,1517,648,51,1,3352.0
"Craig County, Virginia",2263,503,263,321,127,51,45,4706.0
"Floyd County, Virginia",5607,1333,310,716,63,51,63,178.0
"Giles County, Virginia",6482,845,813,702,68,51,71,1229.0
"Grayson County, Virginia",4476,897,551,1348,114,51,77,1302.0
"Nottoway County, Virginia",4069,776,484,1448,278,51,135,1401.0
"Rappahannock County, Virginia",2456,523,107,234,57,51,157,1555.0
"Charles City County, Virginia",2713,462,234,381,35,51,36,888.0
"Culpeper County, Virginia",18663,2994,1239,2276,829,51,47,560.0
"Dinwiddie County, Virginia",11342,1911,849,1536,687,51,53,4079.0
"Greene County, Virginia",7632,865,296,775,422,51,79,2169.0
"Hanover County, Virginia",47288,7970,1782,2887,1221,51,85,1729.0
"Lunenburg County, Virginia",3479,716,474,1035,152,51,111,4583.0
"Orange County, Virginia",13457,2275,851,1198,859,51,137,1033.0
"Emporia city, Virginia",1403,317,170,609,4,51,595,2616.0
"Wythe County, Virginia",10425,1826,1553,2082,196,51,197,523.0
"Chesapeake city, Virginia",87422,14056,4264,9145,21334,51,550,1979.0
"Harrisonburg city, Virginia",23376,5717,855,2704,1077,51,660,13652.0
"Albemarle County, Virginia",43119,10148,1484,2706,1474,51,3,5399.0
"Bedford County, Virginia",31450,5529,2178,2749,1063,51,19,6103.0
"Buckingham County, Virginia",4641,1364,548,1053,75,51,29,5039.0
"Wise County, Virginia",11085,1746,3191,4233,400,51,195,1454.0
"Covington city, Virginia",2061,358,209,401,110,51,580,3625.0
"Portsmouth city, Virginia",29339,5058,2392,6913,5259,51,740,477.0
"Virginia Beach city, Virginia",154717,30867,6556,14793,49368,51,810,8005.0
"Alleghany County, Virginia",4877,1113,805,1221,197,51,5,27905.0
"Galax city, Virginia",1810,334,307,737,38,51,640,865.0
"Westmoreland County, Virginia",5163,986,440,1219,601,51,193,755.0
"Northumberland County, Virginia",3501,1132,290,614,53,51,133,1952.0
"Pulaski County, Virginia",12744,1589,1375,2018,309,51,155,861.0
"Warren County, Virginia",15960,2489,863,2021,533,51,187,2045.0
"Danville city, Virginia",11827,3294,1893,4140,272,51,590,3501.0
"Fredericksburg city, Virginia",12199,2236,529,1449,1045,51,630,3433.0
"Amherst County, Virginia",12521,1904,1312,1341,444,51,9,2516.0
"Bath County, Virginia",1342,205,206,330,124,51,17,2410.0
"Hopewell city, Virginia",7328,987,557,2244,922,51,670,479.0
"Newport News city, Virginia",59888,8567,3918,11525,13116,51,700,1874.0
"Frederick County, Virginia",36036,4691,1860,2484,1368,51,69,15750.0
"Lynchburg city, Virginia",29650,8861,2260,6218,1458,51,680,6100.0
"York County, Virginia",23553,3932,576,1434,9113,51,199,5739.0
"Martinsville city, Virginia",3472,729,609,1430,197,51,690,2030.0
"Nelson County, Virginia",4487,1488,389,839,75,51,125,1267.0
"Pittsylvania County, Virginia",20017,4694,2424,4356,548,51,143,1245.0
"Buena Vista city, Virginia",2133,357,184,671,7,51,530,4803.0
"Falls Church city, Virginia",7147,979,78,166,364,51,610,702.0
"Petersburg city, Virginia",9257,1842,1300,4095,730,51,730,297.0
"Poquoson city, Virginia",4613,902,148,292,1150,51,735,3284.0
"Fairfax city, Virginia",11067,1903,193,486,469,51,600,240.0
"Waynesboro city, Virginia",7865,1092,593,1418,423,51,820,1395.0
"Roanoke city, Virginia",35394,5195,4202,8553,987,51,770,2252.0
"Suffolk city, Virginia",32053,4917,2059,5174,8482,51,800,9896.0
"Norfolk city, Virginia",70962,13183,5905,17005,21624,51,710,4732.0
"Amelia County, Virginia",4932,1186,343,428,304,51,7,22024.0
"Chesterfield County, Virginia",148770,21676,4866,12743,8395,51,41,941.0
"Fairfax County, Virginia",499877,99462,9101,22266,40865,51,59,22044.0
"Okanogan County, Washington",9589,2496,1478,5984,299,53,47,75751.0
"Kittitas County, Washington",17348,4622,862,5320,814,53,37,4214.0
"Cass County, Missouri",43037,7011,2188,3796,1457,29,37,2468.0
"Clinton County, Missouri",8344,1472,520,587,113,29,49,6261.0
"Dallas County, Missouri",4164,1691,853,1403,227,29,59,1296.0
"Hickory County, Missouri",1804,850,551,727,83,29,85,1705.0
"Lincoln County, Missouri",23836,3377,1924,2812,400,29,113,929.0
"Monroe County, Missouri",2967,514,338,547,95,29,137,3529.0
"Newton County, Missouri",19589,3799,1803,3064,762,29,145,615.0
"Pike County, Missouri",5494,1292,609,996,50,29,163,5982.0
"St. Charles County, Missouri",194336,23310,6999,7643,3423,29,183,1201.0
"Cape Girardeau County, Missouri",32483,6029,2070,2949,792,29,31,14888.0
"Coffee County, Tennessee",19205,3425,1505,4816,846,47,31,5577.0
"Fayette County, Tennessee",15148,3180,1129,2784,413,47,47,4237.0
"Hancock County, Tennessee",1587,385,481,997,89,47,67,2639.0
"Hawkins County, Tennessee",17564,3440,2911,6324,775,47,73,673.0
"Johnson County, Tennessee",3861,1301,759,1988,134,47,91,4609.0
"Lincoln County, Tennessee",11449,2722,1059,2833,420,47,103,1534.0
"Macon County, Tennessee",7732,1283,872,2531,68,47,111,2498.0
"Moore County, Tennessee",2135,599,141,447,179,47,127,2430.0
"Robertson County, Tennessee",27258,4537,1579,4402,986,47,147,468.0
"Franklin County, Tennessee",14376,3353,1785,3262,672,47,51,5372.0
"Blount County, Tennessee",48028,7606,3760,9906,2038,47,9,3133.0
"Cheatham County, Tennessee",15835,2744,1295,2904,633,47,21,9680.0
"Carter County, Tennessee",16521,3328,2552,6179,603,47,19,3286.0
"Grainger County, Tennessee",6667,1548,1231,2560,145,47,57,6125.0
"Giles County, Tennessee",9725,1982,1171,2820,311,47,55,2210.0
"Lauderdale County, Tennessee",6819,890,1039,2974,130,47,97,2488.0
